Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,,,Month,Year
25-Nov-21,New Mexico,Santa Fe (county),N/A,1,0,0,0,0,,,11,2021
19-Nov-21,New Mexico,Farmington,100 block of N Schwartz Ave,0,1,0,0,0,,,11,2021
19-Nov-21,New Mexico,Artesia,Cottonwood Rd,1,0,0,0,1,,,11,2021
18-Nov-21,New Mexico,Albuquerque,557 Tramway Blvd NE,1,0,0,0,1,,,11,2021
18-Nov-21,New Mexico,Roswell,300 block of E Bonney St,1,0,0,0,1,,,11,2021
17-Nov-21,New Mexico,Deming,300 block of Arena St,1,0,0,0,0,,,11,2021
16-Nov-21,New Mexico,Las Vegas,1000 block of Railroad Ave,0,1,0,0,1,,,11,2021
16-Nov-21,New Mexico,Las Cruces,2155 W Picacho Ave,0,1,0,0,1,,,11,2021
13-Nov-21,New Mexico,Albuquerque,Dallas St NE and Copper Ave NE,1,1,0,0,1,,,11,2021
11-Nov-21,New Mexico,Tucumcari,500 block of S 6th St,0,0,0,0,1,,,11,2021
10-Nov-21,New Mexico,Roswell,1700 W Alameda St,0,0,0,0,1,,,11,2021
9-Nov-21,New Mexico,Las Cruces,2355 Avenida de Mesilla,0,0,1,0,0,,,11,2021
8-Nov-21,New Mexico,Albuquerque,1000 Avenida Cesar Chavez SE,1,0,0,0,0,,,11,2021
8-Nov-21,New Mexico,Lovington,701 W Ave K,0,0,0,0,1,,,11,2021
7-Nov-21,New Mexico,Albuquerque,7817 Central Ave NE,1,1,0,0,0,,,11,2021
7-Nov-21,New Mexico,Albuquerque,Mountain Rd NE and San Mateo Blvd NE,1,0,0,0,1,,,11,2021
7-Nov-21,New Mexico,Albuquerque,Menaul Blvd NE and University Blvd SE,1,0,0,0,0,,,11,2021
4-Nov-21,New Mexico,Roswell,701 E Country Club Rd,0,0,0,0,1,,,11,2021
3-Nov-21,New Mexico,Albuquerque,1501 3rd St,1,0,0,0,0,,,11,2021
2-Nov-21,New Mexico,Clovis,800 block of E 7th St,1,0,0,0,1,,,11,2021
2-Nov-21,New Mexico,Albuquerque,4208 Central Ave SW,1,0,0,0,1,,,11,2021
2-Nov-21,New Mexico,Carlsbad,900 block of Hidalgo Rd,0,1,0,0,0,,,11,2021
2-Nov-21,New Mexico,Albuquerque,609 Grove St SE,1,0,0,0,0,,,11,2021
1-Nov-21,New Mexico,Corrales,300 block of Camino De Corrales Del Norte,1,0,0,0,1,,,11,2021
31-Oct-21,New Mexico,Albuquerque,23027 Pajarito Rd SW,2,4,0,0,0,,,10,2021
31-Oct-21,New Mexico,Albuquerque,3003 Transport St SE,1,1,0,0,2,,,10,2021
30-Oct-21,New Mexico,Albuquerque,10635 Fountain Ct NW,0,4,0,0,0,,,10,2021
30-Oct-21,New Mexico,Albuquerque,100 block of 6th St NW,1,0,0,0,0,,,10,2021
29-Oct-21,New Mexico,Grants,Black Mountain Rd,0,0,1,0,0,,,10,2021
28-Oct-21,New Mexico,Albuquerque,6700 block of Cochiti Rd SE,1,0,0,0,0,,,10,2021
28-Oct-21,New Mexico,Santa Fe,Camino Cielo,1,0,0,0,0,,,10,2021
27-Oct-21,New Mexico,Las Cruces,2900 block of Huntington Dr,0,0,0,1,1,,,10,2021
27-Oct-21,New Mexico,Grants,I-40,1,0,0,0,1,,,10,2021
25-Oct-21,New Mexico,Albuquerque,13th St SW and Lead Ave SW,0,1,0,0,0,,,10,2021
24-Oct-21,New Mexico,Gallup,700 Rimrock Dr,1,1,0,0,0,,,10,2021
23-Oct-21,New Mexico,Edgewood,3 Learn Rd,1,1,0,0,1,,,10,2021
23-Oct-21,New Mexico,Las Cruces,Locust St and Wisconsin Ave,0,1,0,0,0,,,10,2021
23-Oct-21,New Mexico,Carlsbad,400 block of N 3rd St,1,0,0,0,1,,,10,2021
21-Oct-21,New Mexico,Santa Fe,545 Bonanza Creek Rd,1,1,0,0,0,,,10,2021
20-Oct-21,New Mexico,Santa Fe,2861 Cerrillos Rd,0,1,0,0,0,,,10,2021
19-Oct-21,New Mexico,Las Cruces,258 Desert Rose Ct,1,0,0,0,0,,,10,2021
16-Oct-21,New Mexico,Las Cruces,Gladys Dr,0,1,0,0,0,,,10,2021
15-Oct-21,New Mexico,Albuquerque,Montgomery Blvd NE and Morris St NE,1,0,0,0,0,,,10,2021
14-Oct-21,New Mexico,Albuquerque,5011 Menaul Blvd NE,0,0,0,1,1,,,10,2021
10-Oct-21,New Mexico,Clovis,125 El Camino St,1,0,0,0,2,,,10,2021
10-Oct-21,New Mexico,Carlsbad,606 Pompa St,1,0,0,0,1,,,10,2021
9-Oct-21,New Mexico,Las Cruces,3rd St and Davis Ave,0,1,1,0,0,,,10,2021
7-Oct-21,New Mexico,Taos,Allen St,1,0,0,0,0,,,10,2021
6-Oct-21,New Mexico,Albuquerque,2056 Central Ave SW,1,0,0,0,1,,,10,2021
4-Oct-21,New Mexico,Santa Fe,913 Hickox St,0,1,0,0,1,,,10,2021
4-Oct-21,New Mexico,Santa Fe,2728 Alamosa Dr,1,0,0,0,1,,,10,2021
3-Oct-21,New Mexico,Las Cruces,Water St and Griggs Ave,0,1,0,0,0,,,10,2021
1-Oct-21,New Mexico,Roswell,700 block of E Bland St,1,0,0,0,1,,,10,2021
29-Sep-21,New Mexico,Albuquerque,10408 Prospect Ave NE,1,0,0,0,0,,,9,2021
27-Sep-21,New Mexico,Las Cruces,1900 N Solano Dr,0,1,0,0,0,,,9,2021
25-Sep-21,New Mexico,Albuquerque,14500 Central Ave SW,1,0,0,0,2,,,9,2021
25-Sep-21,New Mexico,Albuquerque,Calle de Vida NW and Ventana Rd NW,0,1,0,0,0,,,9,2021
23-Sep-21,New Mexico,Hobbs,1200 E Broadway St,1,1,0,1,0,,,9,2021
23-Sep-21,New Mexico,Mcintosh,NM-41 and Marshall Rd,0,0,0,1,0,,,9,2021
22-Sep-21,New Mexico,Albuquerque,400 block of Kentucky St SE,1,0,0,0,1,,,9,2021
22-Sep-21,New Mexico,Anthony,Las Palmeras Dr,0,1,0,0,1,,,9,2021
21-Sep-21,New Mexico,Las Cruces,2400 block of Sonrisa Loop,0,1,0,0,1,,,9,2021
20-Sep-21,New Mexico,Albuquerque,N/A,1,0,0,0,0,,,9,2021
20-Sep-21,New Mexico,Santa Rosa,141 N 8th St,1,0,0,0,1,,,9,2021
19-Sep-21,New Mexico,Albuquerque,98th St SW and Central Ave SW,1,0,0,0,1,,,9,2021
16-Sep-21,New Mexico,Santa Fe,2 Vista Del Monte,0,0,0,1,1,,,9,2021
14-Sep-21,New Mexico,Albuquerque,1306 Gibson Blvd SE,0,0,1,0,0,,,9,2021
13-Sep-21,New Mexico,Farmington,Rd-3935,0,0,1,0,0,,,9,2021
12-Sep-21,New Mexico,Mora,Co Rd A042,0,0,1,0,0,,,9,2021
12-Sep-21,New Mexico,Santa Fe,Lois Ln,0,1,0,0,0,,,9,2021
11-Sep-21,New Mexico,Ruidoso,Spring Canyon Rd and Cedar Creek Rd,0,0,1,0,0,,,9,2021
11-Sep-21,New Mexico,Roswell,S Union Ave and Stacy Dr,1,0,0,0,0,,,9,2021
10-Sep-21,New Mexico,Hobbs,1017 W Iron Ave,1,0,0,0,1,,,9,2021
9-Sep-21,New Mexico,Albuquerque,200 Tramway Blvd SE,1,0,0,0,0,,,9,2021
6-Sep-21,New Mexico,Albuquerque,700 86th St SW,0,1,0,0,0,,,9,2021
6-Sep-21,New Mexico,Moriarty,23 Short St,0,0,1,0,0,,,9,2021
6-Sep-21,New Mexico,Albuquerque,4501 4th St NW,0,0,1,0,0,,,9,2021
5-Sep-21,New Mexico,Santa Teresa,Silverado Dr,0,0,0,1,1,,,9,2021
5-Sep-21,New Mexico,Las Cruces,1003 E Juniper Ave,1,0,0,0,1,,,9,2021
5-Sep-21,New Mexico,Farmington (Nenahnezad),N/A,1,0,0,0,1,,,9,2021
3-Sep-21,New Mexico,Las Cruces,8910 Corona Rd,0,1,1,0,0,,,9,2021
3-Sep-21,New Mexico,Los Lunas,NM-6,0,1,1,0,0,,,9,2021
2-Sep-21,New Mexico,Albuquerque,7701 Candelaria Rd NE,0,1,0,0,0,,,9,2021
2-Sep-21,New Mexico,Albuquerque,8601 Central Ave NE,0,1,0,0,0,,,9,2021
1-Sep-21,New Mexico,Las Cruces,2800 block of Meriwether St,1,0,0,0,4,,,9,2021
1-Sep-21,New Mexico,Roswell,1400 block of Adams Ave,0,0,0,0,1,,,9,2021
31-Aug-21,New Mexico,Portales,2300 block of S Roosevelt Rd 6,0,1,0,0,1,,,8,2021
30-Aug-21,New Mexico,Roswell,1200 block of N Atkinson Ave,0,0,0,0,2,,,8,2021
28-Aug-21,New Mexico,Albuquerque,500 Tennessee St NE,1,1,0,0,6,,,8,2021
28-Aug-21,New Mexico,Las Cruces,1800 block of Payne St,0,2,0,0,0,,,8,2021
27-Aug-21,New Mexico,Albuquerque,400 block of Texas St NE,1,0,0,0,0,,,8,2021
25-Aug-21,New Mexico,Santa Fe,NM-14 and Arroyo Coyote Rd,0,0,0,0,0,,,8,2021
24-Aug-21,New Mexico,Clovis,1051 NM-311,1,0,0,0,0,,,8,2021
23-Aug-21,New Mexico,Roswell,300 block of S Beech Ave,0,1,0,0,1,,,8,2021
23-Aug-21,New Mexico,Gallup,650 Dani Dr,0,0,0,0,1,,,8,2021
22-Aug-21,New Mexico,Santa Fe,4250 Cerrillos Rd,0,1,0,0,2,,,8,2021
20-Aug-21,New Mexico,Albuquerque,Anderson Ave SE and Broadway Blvd SE,0,0,0,1,0,,,8,2021
19-Aug-21,New Mexico,Albuquerque,1105 Juan Tabo Blvd NE,0,3,0,1,1,,,8,2021
19-Aug-21,New Mexico,Albuquerque,1002 Coal Ave SW,0,0,0,0,0,,,8,2021
18-Aug-21,New Mexico,Los Lunas,Los Lentes Rd NE and Coronado St,0,0,0,0,0,,,8,2021
16-Aug-21,New Mexico,Las Cruces,E Lohman Ave and S Walnut St,1,0,0,0,2,,,8,2021
16-Aug-21,New Mexico,Albuquerque,2124 San Mateo Blvd NE,1,0,0,0,1,,,8,2021
15-Aug-21,New Mexico,Albuquerque,9100 Menaul Blvd NE,0,0,1,0,0,,,8,2021
14-Aug-21,New Mexico,Las Cruces,1200 block of Brownlee Ave,1,0,0,0,1,,,8,2021
13-Aug-21,New Mexico,Albuquerque,1101 Park Ave SW,1,0,0,0,1,,,8,2021
13-Aug-21,New Mexico,Albuquerque,500 block of Valencia SE,0,0,0,0,1,,,8,2021
12-Aug-21,New Mexico,Albuquerque,2105 Louisiana Blvd NE,1,3,0,0,0,,,8,2021
11-Aug-21,New Mexico,Penasco,N/A,1,0,0,0,1,,,8,2021
10-Aug-21,New Mexico,Albuquerque,507 Bridge Blvd SW,0,1,0,0,0,,,8,2021
9-Aug-21,New Mexico,Flora Vista,Rd 3400,1,0,0,0,1,,,8,2021
9-Aug-21,New Mexico,Las Vegas,113 Grand Ave,0,1,0,0,2,,,8,2021
9-Aug-21,New Mexico,Santa Fe,650 NM-475,0,0,0,0,1,,,8,2021
8-Aug-21,New Mexico,Las Cruces,Milton Rd and College St,0,1,0,0,0,,,8,2021
8-Aug-21,New Mexico,Roswell,70 block of E Byrne St,0,1,0,0,0,,,8,2021
8-Aug-21,New Mexico,Albuquerque,Aerospace Pkwy NW and Shooting Range Access Rd,1,0,0,0,2,,,8,2021
6-Aug-21,New Mexico,Roswell,100 block of Riverside Dr,0,0,0,0,0,,,8,2021
3-Aug-21,New Mexico,Las Cruces,1300 El Paseo Rd,0,1,0,0,1,,,8,2021
3-Aug-21,New Mexico,Albuquerque,1000 Avenida Cesar Chavez SE,1,0,0,0,0,,,8,2021
1-Aug-21,New Mexico,Silver City,N Texas St and W Market St,0,0,0,0,1,,,8,2021
1-Aug-21,New Mexico,Santa Fe,60 block of Condesa Rd,1,0,0,0,0,,,8,2021
1-Aug-21,New Mexico,Artesia,900 block of W Chisum St,0,0,1,0,0,,,8,2021
31-Jul-21,New Mexico,Las Cruces,1800 block of Chaparro St,1,0,0,0,2,,,7,2021
31-Jul-21,New Mexico,Albuquerque,6000 block of Anderson Ave SE,1,0,0,0,0,,,7,2021
30-Jul-21,New Mexico,Aztec,County Rd 3086,1,0,0,0,0,,,7,2021
29-Jul-21,New Mexico,Albuquerque,1720 Central Ave SE,1,0,0,0,1,,,7,2021
28-Jul-21,New Mexico,Santa Fe,171 US-84,0,0,0,0,1,,,7,2021
28-Jul-21,New Mexico,Las Cruces,1800 block of Payne St,0,2,0,0,0,,,7,2021
28-Jul-21,New Mexico,Santa Fe,92 Haozous Rd,1,1,0,0,1,,,7,2021
26-Jul-21,New Mexico,Deming,420 W Spruce St,0,0,0,0,1,,,7,2021
26-Jul-21,New Mexico,Tohatchi (Naschitti),N/A,1,0,0,0,0,,,7,2021
25-Jul-21,New Mexico,Albuquerque,4236 Eubank Blvd NE,1,0,0,0,0,,,7,2021
24-Jul-21,New Mexico,Las Cruces,100 N Main St,0,2,0,0,0,,,7,2021
23-Jul-21,New Mexico,Albuquerque,Paseo del Norte and 2nd St,0,1,0,0,0,,,7,2021
22-Jul-21,New Mexico,Cerrillos,Wild Dog Rd,0,1,0,0,0,,,7,2021
21-Jul-21,New Mexico,Albuquerque,6001 Topke Pl NE,1,0,0,0,1,,,7,2021
21-Jul-21,New Mexico,Albuquerque,Louisiana Blvd NE and Menaul Blvd NE,0,0,0,0,0,,,7,2021
20-Jul-21,New Mexico,Flora Vista,NM-350,0,2,0,0,2,,,7,2021
18-Jul-21,New Mexico,Roswell,1 St Marys Pl,0,0,0,1,0,,,7,2021
17-Jul-21,New Mexico,Hobbs,W Cope Pl and N Grimes St,1,0,0,0,1,,,7,2021
17-Jul-21,New Mexico,Albuquerque,8000 Academy Rd NE,0,0,0,0,0,,,7,2021
17-Jul-21,New Mexico,Las Vegas,1308 Keen St,0,0,1,0,0,,,7,2021
17-Jul-21,New Mexico,Las Vegas,619 12th St,0,0,0,0,0,,,7,2021
16-Jul-21,New Mexico,Roswell,2300 block of Mills Dr,0,0,1,0,0,,,7,2021
14-Jul-21,New Mexico,Albuquerque,8616 Northeastern Blvd NE,0,1,1,0,0,,,7,2021
14-Jul-21,New Mexico,Portales,W Lime St and N Ave K,0,1,0,0,0,,,7,2021
13-Jul-21,New Mexico,Espanola,Jemez View Rd,1,0,0,0,1,,,7,2021
13-Jul-21,New Mexico,Santa Fe,St Michael Dr and Llano St,0,0,0,0,1,,,7,2021
11-Jul-21,New Mexico,Waterflow,US-64,0,0,1,0,0,,,7,2021
10-Jul-21,New Mexico,Albuquerque,Central Ave SW and 4th St NW,1,1,0,0,1,,,7,2021
10-Jul-21,New Mexico,Albuquerque,1400 Cardenas Dr SE,1,0,0,0,1,,,7,2021
8-Jul-21,New Mexico,Roswell,1100 block of E Poe St,1,0,0,0,2,,,7,2021
8-Jul-21,New Mexico,Clovis,809 Gidding St,0,1,0,0,1,,,7,2021
7-Jul-21,New Mexico,Santa Fe,1 Entrada Capulin,0,0,1,0,0,,,7,2021
5-Jul-21,New Mexico,Albuquerque,5900 block of Osuna Rd NE,0,0,0,1,1,,,7,2021
5-Jul-21,New Mexico,Albuquerque,6001 Moon St NE,0,0,0,0,0,,,7,2021
4-Jul-21,New Mexico,Santa Fe,Calle Pardo and Avenida Chaparral,0,0,0,1,1,,,7,2021
4-Jul-21,New Mexico,Santa Fe,I-25 and CO-599,0,0,0,1,0,,,7,2021
3-Jul-21,New Mexico,Farmington,1501 Sunrise Pkwy,0,1,0,0,0,,,7,2021
2-Jul-21,New Mexico,Albuquerque,400 block of Grove St,1,0,0,0,0,,,7,2021
2-Jul-21,New Mexico,Albuquerque,421 Tennessee St NE,1,0,0,0,0,,,7,2021
1-Jul-21,New Mexico,Albuquerque,4701 Paseo del Norte NE,1,0,0,0,0,,,7,2021
29-Jun-21,New Mexico,Albuquerque,800 block of San Pedro Dr SE,1,0,0,0,0,,,6,2021
29-Jun-21,New Mexico,Counselor,NM-550,1,1,0,0,0,,,6,2021
27-Jun-21,New Mexico,Albuquerque,5920 Osuna Rd NE,1,0,0,0,0,,,6,2021
27-Jun-21,New Mexico,Roswell,504 S Evergreen Ave,0,0,1,0,0,,,6,2021
27-Jun-21,New Mexico,Farmington,3540 E Main St,0,1,0,0,1,,,6,2021
26-Jun-21,New Mexico,Roswell,400 block of E Forest St,1,0,0,0,1,,,6,2021
25-Jun-21,New Mexico,Albuquerque,Menaul Blvd NW and 12th St NW,0,1,0,0,0,,,6,2021
25-Jun-21,New Mexico,Las Cruces,N/A,0,1,0,0,1,,,6,2021
23-Jun-21,New Mexico,Santa Fe,207 Old Santa Fe Trl,0,1,1,0,1,,,6,2021
23-Jun-21,New Mexico,Santa Fe,Rufina Ct and Siler Rd,0,0,1,0,0,,,6,2021
21-Jun-21,New Mexico,Albuquerque,6015 Iliff Rd NW,1,0,0,0,1,,,6,2021
20-Jun-21,New Mexico,Albuquerque,500 block of Vassar Dr SE,1,0,0,0,1,,,6,2021
20-Jun-21,New Mexico,Albuquerque,129 Pennsylvania St NE,1,0,0,0,0,,,6,2021
19-Jun-21,New Mexico,Albuquerque,Canyonview Pl NE,0,1,0,0,0,,,6,2021
18-Jun-21,New Mexico,Taos,NM-518,0,0,0,0,1,,,6,2021
17-Jun-21,New Mexico,Albuquerque,6012 Iliff Rd NW,1,0,0,0,1,,,6,2021
17-Jun-21,New Mexico,Veguita,78 Pedro Pl,0,0,0,0,2,,,6,2021
16-Jun-21,New Mexico,Albuquerque,6400 block of Western Trail NW,1,0,0,0,1,,,6,2021
16-Jun-21,New Mexico,Deming,NM-11 and Monte Vista Rd SW,1,0,0,0,0,,,6,2021
15-Jun-21,New Mexico,Santa Fe,4501 San Ignacio Rd,0,1,0,0,1,,,6,2021
15-Jun-21,New Mexico,Portales,813 W 2nd St,0,0,0,0,1,,,6,2021
14-Jun-21,New Mexico,Espanola,707 Calle de Amor,0,0,0,0,1,,,6,2021
14-Jun-21,New Mexico,Santa Fe,650 Cerrillos Rd,0,0,0,0,0,,,6,2021
14-Jun-21,New Mexico,Albuquerque,2001 Candelaria Rd NE,1,0,0,0,0,,,6,2021
12-Jun-21,New Mexico,Taos,373 Cruz Alta Rd,0,0,0,1,1,,,6,2021
12-Jun-21,New Mexico,Albuquerque,Central Ave SE and Tramway Blvd SE,1,0,0,0,1,,,6,2021
10-Jun-21,New Mexico,Albuquerque,San Antonio Dr NE and Louisiana Blvd NE,0,0,0,0,1,,,6,2021
8-Jun-21,New Mexico,Albuquerque,1500 block of Cornell Drive SE,0,0,0,0,1,,,6,2021
8-Jun-21,New Mexico,Albuquerque,Sequoia Rd NW and Coors Blvd NW,0,1,0,0,1,,,6,2021
8-Jun-21,New Mexico,Espanola,811 Calle Ranchitos,0,0,1,0,0,,,6,2021
7-Jun-21,New Mexico,Albuquerque,1500 block of Columbia Dr,1,0,0,0,0,,,6,2021
7-Jun-21,New Mexico,Albuquerque,Arizona St SE and Bell Ave SE,0,1,0,0,0,,,6,2021
6-Jun-21,New Mexico,Albuquerque,7300 block of Blue Avena Ave SW,1,0,0,0,0,,,6,2021
6-Jun-21,New Mexico,Albuquerque,Coal Ave SE and Broadway Blvd SE,1,0,0,0,0,,,6,2021
5-Jun-21,New Mexico,Santa Fe,4300 block of Jaguar Loop,0,0,0,0,2,,,6,2021
4-Jun-21,New Mexico,Roswell,100 E McGaffey St,0,0,0,0,1,,,6,2021
4-Jun-21,New Mexico,Albuquerque,I-25 and I-40,0,0,0,1,1,,,6,2021
3-Jun-21,New Mexico,Santa Fe,100 E San Francisco St,0,0,0,0,1,,,6,2021
2-Jun-21,New Mexico,Silver City,1040 US-180,1,1,0,0,0,,,6,2021
29-May-21,New Mexico,Albuquerque,200 block of 63rd St NW,1,2,0,0,0,,,5,2021
29-May-21,New Mexico,Anton Chico,US-84,1,0,0,0,1,,,5,2021
29-May-21,New Mexico,Santa Fe,3695 Cerrillos Rd,1,0,0,0,1,,,5,2021
28-May-21,New Mexico,Albuquerque,8700 Spring Sage Ct SW,1,0,0,0,0,,,5,2021
27-May-21,New Mexico,Albuquerque,10605 Walker Dr NE,0,1,0,0,1,,,5,2021
26-May-21,New Mexico,Roswell,200 block of W Forest St,0,0,0,0,0,,,5,2021
26-May-21,New Mexico,Albuquerque,Dennis Chavez Blvd and Coors Blvd SW,0,1,0,0,0,,,5,2021
25-May-21,New Mexico,Las Vegas,500 block of Mountain View Dr,0,1,0,0,0,,,5,2021
24-May-21,New Mexico,Santa Fe,Agua Fria St and San Ysidro Ct,0,0,0,0,1,,,5,2021
23-May-21,New Mexico,Roswell,300 block of Wildy St,0,0,0,0,0,,,5,2021
23-May-21,New Mexico,Santa Fe,Los Pinos Rd and Calle Aventura,0,0,0,0,1,,,5,2021
23-May-21,New Mexico,Las Vegas,1800 block of 7th St,0,0,0,0,0,,,5,2021
22-May-21,New Mexico,Los Lunas,N/A,0,1,0,0,1,,,5,2021
22-May-21,New Mexico,Albuquerque,5350 2nd St NW,0,0,0,0,0,,,5,2021
21-May-21,New Mexico,Albuquerque,I-40 and Juan Tabo Blvd NE,0,0,0,1,1,,,5,2021
21-May-21,New Mexico,Las Cruces,522 N Telshor Blvd,0,0,0,0,1,,,5,2021
21-May-21,New Mexico,Pecos,Co Rd B-52,1,0,0,0,1,,,5,2021
18-May-21,New Mexico,Albuquerque,1000 Woodward Pl NE,1,0,0,0,0,,,5,2021
17-May-21,New Mexico,Church Rock,N/A,1,0,0,0,1,,,5,2021
17-May-21,New Mexico,Church Rock,Superman Canyon Rd,1,0,0,0,0,,,5,2021
15-May-21,New Mexico,Albuquerque,98th St SW and Central Ave SW,0,0,0,1,0,,,5,2021
15-May-21,New Mexico,Albuquerque,13317 Central Ave NE,1,0,0,0,4,,,5,2021
15-May-21,New Mexico,Las Vegas,500 block of Socorro St,1,0,0,0,1,,,5,2021
14-May-21,New Mexico,Portales,600 block of W 17th Ln,1,0,0,0,1,,,5,2021
14-May-21,New Mexico,Roswell,713 W Summit St,0,0,0,0,1,,,5,2021
14-May-21,New Mexico,Clovis,W Grand Ave and Martin Luther King Jr Blvd,0,1,0,0,3,,,5,2021
14-May-21,New Mexico,Portales,1500 S Ave K,0,0,0,1,2,,,5,2021
13-May-21,New Mexico,Albuquerque,3rd St NW and Copper Ave NW,0,0,0,0,1,,,5,2021
12-May-21,New Mexico,Albuquerque,2401 San Pedro Dr NE,3,0,0,0,1,,,5,2021
10-May-21,New Mexico,Farmington,W Broadway and S Schwartz Ave,0,0,0,1,1,,,5,2021
10-May-21,New Mexico,Santa Fe,NM-14 and E Frontage Rd,0,0,0,0,2,,,5,2021
8-May-21,New Mexico,Santa Fe,599 W Frontage Rd,0,0,0,0,1,,,5,2021
7-May-21,New Mexico,Tatum,100 block of E Broadway St,1,0,0,0,0,,,5,2021
7-May-21,New Mexico,Albuquerque,I-40 and Carlisle Blvd NE,2,0,0,0,0,,,5,2021
3-May-21,New Mexico,Las Cruces,571 Walton Blvd,0,0,0,0,0,,,5,2021
2-May-21,New Mexico,Roswell,815 W 5th St,0,0,0,0,1,,,5,2021
2-May-21,New Mexico,Roswell,6000 S Main St,1,0,0,0,1,,,5,2021
2-May-21,New Mexico,Albuquerque,Mandy Rd and Seaborn Dr,0,1,0,0,0,,,5,2021
1-May-21,New Mexico,Tucumcari,1100 block of S 2nd St,0,2,0,0,1,,,5,2021
1-May-21,New Mexico,Las Vegas,Lincoln Ave and 8th St,0,0,0,0,1,,,5,2021
1-May-21,New Mexico,San Jon,2369 NM-469,0,0,0,0,1,,,5,2021
1-May-21,New Mexico,Albuquerque,2nd St NW and E Frontage Rd,1,0,0,0,1,,,5,2021
30-Apr-21,New Mexico,Espanola,903 Santa Cruz Rd,1,0,0,0,1,,,4,2021
28-Apr-21,New Mexico,Clovis,700 block of E 5th St,2,0,0,0,1,,,4,2021
26-Apr-21,New Mexico,Las Cruces,2200 N Alameda Blvd,0,1,0,0,0,,,4,2021
25-Apr-21,New Mexico,Ruidoso,901 Mechem Dr,1,0,0,0,0,,,4,2021
25-Apr-21,New Mexico,Clovis,1000 N Dr Martin Luther King Jr Blvd,0,0,0,0,1,,,4,2021
25-Apr-21,New Mexico,Roswell,2501 N Main St,0,0,1,0,0,,,4,2021
25-Apr-21,New Mexico,Albuquerque,1200 block of Chama St NE,1,0,0,0,1,,,4,2021
25-Apr-21,New Mexico,Roswell,1500 block of W Walnut St,1,0,0,0,2,,,4,2021
24-Apr-21,New Mexico,Tucumcari,1100 block of S 2nd St,0,1,0,0,1,,,4,2021
24-Apr-21,New Mexico,Hobbs,1007 N Dalmont St,1,0,0,0,1,,,4,2021
23-Apr-21,New Mexico,Roswell,2300 block of N Main St,0,0,0,0,0,,,4,2021
23-Apr-21,New Mexico,Albuquerque,801 Locust Place NE,1,0,0,0,1,,,4,2021
23-Apr-21,New Mexico,Albuquerque,2300 block of Bridge Blvd SW,1,0,0,0,1,,,4,2021
23-Apr-21,New Mexico,Albuquerque,600 block of Chama St SE,0,0,0,0,0,,,4,2021
22-Apr-21,New Mexico,Albuquerque,Central Ave SE and Vermont St NE,1,0,0,0,1,,,4,2021
22-Apr-21,New Mexico,Tucumcari,1600 block of S 1st St,0,0,0,0,0,,,4,2021
22-Apr-21,New Mexico,Albuquerque,111 Marble Ave NW,0,0,0,0,1,,,4,2021
21-Apr-21,New Mexico,Albuquerque,8810 Sonya Ave SW,1,0,0,0,5,,,4,2021
19-Apr-21,New Mexico,Santa Fe,5701 Herrera Dr,0,0,0,0,1,,,4,2021
19-Apr-21,New Mexico,Albuquerque,1900 block of Coors Blvd SW,2,0,0,0,1,,,4,2021
18-Apr-21,New Mexico,Las Cruces,1400 block of Hickory Dr,0,1,0,0,0,,,4,2021
18-Apr-21,New Mexico,Las Cruces,1500 block of E Kansas Ave,0,0,0,0,0,,,4,2021
18-Apr-21,New Mexico,Las Cruces,800 block of Quesenberry St,0,1,0,0,0,,,4,2021
17-Apr-21,New Mexico,Las Cruces,1000 block of S Almendra St,0,1,0,1,2,,,4,2021
17-Apr-21,New Mexico,Albuquerque,10600 Coors Bypass NW,0,0,0,0,2,,,4,2021
17-Apr-21,New Mexico,Bloomfield,401 W Broadway Ave,0,0,0,0,0,,,4,2021
17-Apr-21,New Mexico,Albuquerque,1315 Menaul Blvd NE,1,0,0,0,2,,,4,2021
17-Apr-21,New Mexico,Albuquerque,10400 block of Coyote Canyon Place NW,0,0,1,0,0,,,4,2021
17-Apr-21,New Mexico,Albuquerque,2020 Menaul Blvd NE,0,1,0,0,0,,,4,2021
16-Apr-21,New Mexico,Roswell,200 block of W Bland St,0,0,0,0,0,,,4,2021
16-Apr-21,New Mexico,Albuquerque,Coyote Canyon Pl and Sand Springs Rd,0,0,1,0,0,,,4,2021
15-Apr-21,New Mexico,Albuquerque,901 San Pedro Dr SE,0,0,0,0,3,,,4,2021
15-Apr-21,New Mexico,Hobbs,537 E Navajo Dr,0,0,0,0,1,,,4,2021
15-Apr-21,New Mexico,Roswell,1901 N Main St,0,0,1,0,0,,,4,2021
14-Apr-21,New Mexico,Las Cruces,4900 block of Calle Bella Ct,0,1,0,1,0,,,4,2021
14-Apr-21,New Mexico,Albuquerque,2nd St NW and Osuna Rd NW,0,0,0,0,1,,,4,2021
13-Apr-21,New Mexico,Ruidoso,108 La Luz Dr,1,0,1,0,0,,,4,2021
13-Apr-21,New Mexico,Tucumcari,N Lake St and E Whitmore Ave,0,0,0,0,0,,,4,2021
12-Apr-21,New Mexico,Las Cruces,800 block of Alamo St,0,0,0,0,1,,,4,2021
12-Apr-21,New Mexico,Santa Fe,I-25 and NM-599,0,1,0,0,1,,,4,2021
